,Name,rel_date,orig_price,discounted_price,discount%
6596,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6597,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6598,Silence,11-15-2016,29.99,14.99,50.02
6599,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
6600,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
6601,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
6602,Outlast 2,04-24-2017,29.99,29.99,0.0
6603,SMITE,09-8-2015,0.0,0.0,0.0
6604,Rocket League,07-6-2015,19.99,19.99,0.0
6605,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
6606,Warframe,03-25-2013,0.0,0.0,0.0
6607,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
6608,The Long Dark,09-22-2014,19.99,9.99,50.03
6609,NieR:Automata ,03-17-2017,59.99,59.99,0.0
6610,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
6611,Team Fortress 2,10-10-2007,0.0,0.0,0.0
6612,War Thunder,08-15-2013,0.0,0.0,0.0
6613,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
6614,Space Engineers,10-23-2013,24.99,24.99,0.0
6615,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
6616,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
6617,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
6618,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
6619,Dota 2,07-9-2013,0.0,0.0,0.0
6620,Earthfall,04-26-2017,29.99,29.99,0.0
6621,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
6622,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
6623,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
6624,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
6625,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
6626,Street Fighter V,02-15-2016,39.99,39.99,0.0
6627,Star Trek Online,01-31-2012,0.0,0.0,0.0
6628,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
6629,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
6630,Scanner Sombre,04-26-2017,11.99,9.59,20.02
6631,Path of Exile,10-23-2013,0.0,0.0,0.0
6632,Fallout Shelter,03-29-2017,0.0,0.0,0.0
6633,Factorio,02-25-2016,20.0,20.0,0.0
6634,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
6635,Stellaris,05-9-2016,39.99,39.99,0.0
6636,RimWorld,07-15-2016,29.99,29.99,0.0
6637,Portal Knights,02-25-2016,14.99,11.24,25.02
6638,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
6639,TERA,05-5-2015,0.0,0.0,0.0
6640,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
6641,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
6642,Stardew Valley,02-26-2016,14.99,14.99,0.0
6643,Bayonetta,04-11-2017,19.99,19.99,0.0
6644,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
6645,LEGO Batman,10-10-2008,19.99,4.99,75.04
6646,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6647,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6648,Silence,11-15-2016,29.99,14.99,50.02
6649,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
6650,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
6651,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
6652,Outlast 2,04-24-2017,29.99,29.99,0.0
6653,SMITE,09-8-2015,0.0,0.0,0.0
6654,Rocket League,07-6-2015,19.99,19.99,0.0
6655,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
6656,Warframe,03-25-2013,0.0,0.0,0.0
6657,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
6658,The Long Dark,09-22-2014,19.99,9.99,50.03
6659,NieR:Automata ,03-17-2017,59.99,59.99,0.0
6660,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
6661,Team Fortress 2,10-10-2007,0.0,0.0,0.0
6662,War Thunder,08-15-2013,0.0,0.0,0.0
6663,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
6664,Space Engineers,10-23-2013,24.99,24.99,0.0
6665,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
6666,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
6667,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
6668,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
6669,Dota 2,07-9-2013,0.0,0.0,0.0
6670,Earthfall,04-26-2017,29.99,29.99,0.0
6671,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
6672,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
6673,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
6674,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
6675,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
6676,Street Fighter V,02-15-2016,39.99,39.99,0.0
6677,Star Trek Online,01-31-2012,0.0,0.0,0.0
6678,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
6679,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
6680,Scanner Sombre,04-26-2017,11.99,9.59,20.02
6681,Path of Exile,10-23-2013,0.0,0.0,0.0
6682,Fallout Shelter,03-29-2017,0.0,0.0,0.0
6683,Factorio,02-25-2016,20.0,20.0,0.0
6684,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
6685,Stellaris,05-9-2016,39.99,39.99,0.0
6686,RimWorld,07-15-2016,29.99,29.99,0.0
6687,Portal Knights,02-25-2016,14.99,11.24,25.02
6688,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
6689,TERA,05-5-2015,0.0,0.0,0.0
6690,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
6691,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
6692,Stardew Valley,02-26-2016,14.99,14.99,0.0
6693,Bayonetta,04-11-2017,19.99,19.99,0.0
6694,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
6695,LEGO Batman,10-10-2008,19.99,4.99,75.04
6696,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6697,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6698,Silence,11-15-2016,29.99,14.99,50.02
6699,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
6700,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
6701,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
6702,Outlast 2,04-24-2017,29.99,29.99,0.0
6703,SMITE,09-8-2015,0.0,0.0,0.0
6704,Rocket League,07-6-2015,19.99,19.99,0.0
6705,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
6706,Warframe,03-25-2013,0.0,0.0,0.0
6707,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
6708,The Long Dark,09-22-2014,19.99,9.99,50.03
6709,NieR:Automata ,03-17-2017,59.99,59.99,0.0
6710,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
6711,Team Fortress 2,10-10-2007,0.0,0.0,0.0
6712,War Thunder,08-15-2013,0.0,0.0,0.0
6713,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
6714,Space Engineers,10-23-2013,24.99,24.99,0.0
6715,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
6716,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
6717,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
6718,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
6719,Dota 2,07-9-2013,0.0,0.0,0.0
6720,Earthfall,04-26-2017,29.99,29.99,0.0
6721,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
6722,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
6723,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
6724,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
6725,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
6726,Street Fighter V,02-15-2016,39.99,39.99,0.0
6727,Star Trek Online,01-31-2012,0.0,0.0,0.0
6728,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
6729,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
6730,Scanner Sombre,04-26-2017,11.99,9.59,20.02
6731,Path of Exile,10-23-2013,0.0,0.0,0.0
6732,Fallout Shelter,03-29-2017,0.0,0.0,0.0
6733,Factorio,02-25-2016,20.0,20.0,0.0
6734,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
6735,Stellaris,05-9-2016,39.99,39.99,0.0
6736,RimWorld,07-15-2016,29.99,29.99,0.0
6737,Portal Knights,02-25-2016,14.99,11.24,25.02
6738,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
6739,TERA,05-5-2015,0.0,0.0,0.0
6740,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
6741,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
6742,Stardew Valley,02-26-2016,14.99,14.99,0.0
6743,Bayonetta,04-11-2017,19.99,19.99,0.0
6744,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
6745,LEGO Batman,10-10-2008,19.99,4.99,75.04
6746,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6747,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6748,Silence,11-15-2016,29.99,14.99,50.02
6749,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
6750,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
6751,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
6752,Outlast 2,04-24-2017,29.99,29.99,0.0
6753,SMITE,09-8-2015,0.0,0.0,0.0
6754,Rocket League,07-6-2015,19.99,19.99,0.0
6755,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
6756,Warframe,03-25-2013,0.0,0.0,0.0
6757,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
6758,The Long Dark,09-22-2014,19.99,9.99,50.03
6759,NieR:Automata ,03-17-2017,59.99,59.99,0.0
6760,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
6761,Team Fortress 2,10-10-2007,0.0,0.0,0.0
6762,War Thunder,08-15-2013,0.0,0.0,0.0
6763,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
6764,Space Engineers,10-23-2013,24.99,24.99,0.0
6765,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
6766,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
6767,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
6768,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
6769,Dota 2,07-9-2013,0.0,0.0,0.0
6770,Earthfall,04-26-2017,29.99,29.99,0.0
6771,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
6772,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
6773,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
6774,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
6775,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
6776,Street Fighter V,02-15-2016,39.99,39.99,0.0
6777,Star Trek Online,01-31-2012,0.0,0.0,0.0
6778,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
6779,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
6780,Scanner Sombre,04-26-2017,11.99,9.59,20.02
6781,Path of Exile,10-23-2013,0.0,0.0,0.0
6782,Fallout Shelter,03-29-2017,0.0,0.0,0.0
6783,Factorio,02-25-2016,20.0,20.0,0.0
6784,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
6785,Stellaris,05-9-2016,39.99,39.99,0.0
6786,RimWorld,07-15-2016,29.99,29.99,0.0
6787,Portal Knights,02-25-2016,14.99,11.24,25.02
6788,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
6789,TERA,05-5-2015,0.0,0.0,0.0
6790,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
6791,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
6792,Stardew Valley,02-26-2016,14.99,14.99,0.0
6793,Bayonetta,04-11-2017,19.99,19.99,0.0
6794,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
6795,LEGO Batman,10-10-2008,19.99,4.99,75.04
6796,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6797,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6798,Silence,11-15-2016,29.99,14.99,50.02
6799,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
6800,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
6801,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
6802,Outlast 2,04-24-2017,29.99,29.99,0.0
6803,SMITE,09-8-2015,0.0,0.0,0.0
6804,Rocket League,07-6-2015,19.99,19.99,0.0
6805,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
6806,Warframe,03-25-2013,0.0,0.0,0.0
6807,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
6808,The Long Dark,09-22-2014,19.99,9.99,50.03
6809,NieR:Automata ,03-17-2017,59.99,59.99,0.0
6810,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
6811,Team Fortress 2,10-10-2007,0.0,0.0,0.0
6812,War Thunder,08-15-2013,0.0,0.0,0.0
6813,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
6814,Space Engineers,10-23-2013,24.99,24.99,0.0
6815,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
6816,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
6817,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
6818,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
6819,Dota 2,07-9-2013,0.0,0.0,0.0
6820,Earthfall,04-26-2017,29.99,29.99,0.0
6821,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
6822,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
6823,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
6824,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
6825,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
6826,Street Fighter V,02-15-2016,39.99,39.99,0.0
6827,Star Trek Online,01-31-2012,0.0,0.0,0.0
6828,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
6829,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
6830,Scanner Sombre,04-26-2017,11.99,9.59,20.02
6831,Path of Exile,10-23-2013,0.0,0.0,0.0
6832,Fallout Shelter,03-29-2017,0.0,0.0,0.0
6833,Factorio,02-25-2016,20.0,20.0,0.0
6834,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
6835,Stellaris,05-9-2016,39.99,39.99,0.0
6836,RimWorld,07-15-2016,29.99,29.99,0.0
6837,Portal Knights,02-25-2016,14.99,11.24,25.02
6838,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
6839,TERA,05-5-2015,0.0,0.0,0.0
6840,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
6841,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
6842,Stardew Valley,02-26-2016,14.99,14.99,0.0
6843,Bayonetta,04-11-2017,19.99,19.99,0.0
6844,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
6845,LEGO Batman,10-10-2008,19.99,4.99,75.04
6846,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6847,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6848,Silence,11-15-2016,29.99,14.99,50.02
6849,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
6850,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
6851,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
6852,Outlast 2,04-24-2017,29.99,29.99,0.0
6853,SMITE,09-8-2015,0.0,0.0,0.0
6854,Rocket League,07-6-2015,19.99,19.99,0.0
6855,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
6856,Warframe,03-25-2013,0.0,0.0,0.0
6857,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
6858,The Long Dark,09-22-2014,19.99,9.99,50.03
6859,NieR:Automata ,03-17-2017,59.99,59.99,0.0
6860,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
6861,Team Fortress 2,10-10-2007,0.0,0.0,0.0
6862,War Thunder,08-15-2013,0.0,0.0,0.0
6863,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
6864,Space Engineers,10-23-2013,24.99,24.99,0.0
6865,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
6866,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
6867,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
6868,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
6869,Dota 2,07-9-2013,0.0,0.0,0.0
6870,Earthfall,04-26-2017,29.99,29.99,0.0
6871,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
6872,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
6873,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
6874,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
6875,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
6876,Street Fighter V,02-15-2016,39.99,39.99,0.0
6877,Star Trek Online,01-31-2012,0.0,0.0,0.0
6878,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
6879,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
6880,Scanner Sombre,04-26-2017,11.99,9.59,20.02
6881,Path of Exile,10-23-2013,0.0,0.0,0.0
6882,Fallout Shelter,03-29-2017,0.0,0.0,0.0
6883,Factorio,02-25-2016,20.0,20.0,0.0
6884,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
6885,Stellaris,05-9-2016,39.99,39.99,0.0
6886,RimWorld,07-15-2016,29.99,29.99,0.0
6887,Portal Knights,02-25-2016,14.99,11.24,25.02
6888,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
6889,TERA,05-5-2015,0.0,0.0,0.0
6890,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
6891,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
6892,Stardew Valley,02-26-2016,14.99,14.99,0.0
6893,Bayonetta,04-11-2017,19.99,19.99,0.0
6894,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
6895,LEGO Batman,10-10-2008,19.99,4.99,75.04
6896,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6897,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6898,Silence,11-15-2016,29.99,14.99,50.02
6899,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
6900,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
6901,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
6902,Outlast 2,04-24-2017,29.99,29.99,0.0
6903,SMITE,09-8-2015,0.0,0.0,0.0
6904,Rocket League,07-6-2015,19.99,19.99,0.0
6905,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
6906,Warframe,03-25-2013,0.0,0.0,0.0
6907,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
6908,The Long Dark,09-22-2014,19.99,9.99,50.03
6909,NieR:Automata ,03-17-2017,59.99,59.99,0.0
6910,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
6911,Team Fortress 2,10-10-2007,0.0,0.0,0.0
6912,War Thunder,08-15-2013,0.0,0.0,0.0
6913,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
6914,Space Engineers,10-23-2013,24.99,24.99,0.0
6915,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
6916,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
6917,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
6918,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
6919,Dota 2,07-9-2013,0.0,0.0,0.0
6920,Earthfall,04-26-2017,29.99,29.99,0.0
6921,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
6922,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
6923,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
6924,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
6925,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
6926,Street Fighter V,02-15-2016,39.99,39.99,0.0
6927,Star Trek Online,01-31-2012,0.0,0.0,0.0
6928,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
6929,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
6930,Scanner Sombre,04-26-2017,11.99,9.59,20.02
6931,Path of Exile,10-23-2013,0.0,0.0,0.0
6932,Fallout Shelter,03-29-2017,0.0,0.0,0.0
6933,Factorio,02-25-2016,20.0,20.0,0.0
6934,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
6935,Stellaris,05-9-2016,39.99,39.99,0.0
6936,RimWorld,07-15-2016,29.99,29.99,0.0
6937,Portal Knights,02-25-2016,14.99,11.24,25.02
6938,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
6939,TERA,05-5-2015,0.0,0.0,0.0
6940,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
6941,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
6942,Stardew Valley,02-26-2016,14.99,14.99,0.0
6943,Bayonetta,04-11-2017,19.99,19.99,0.0
6944,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
6945,LEGO Batman,10-10-2008,19.99,4.99,75.04
6946,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6947,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6948,Silence,11-15-2016,29.99,14.99,50.02
6949,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
6950,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
6951,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
6952,Outlast 2,04-24-2017,29.99,29.99,0.0
6953,SMITE,09-8-2015,0.0,0.0,0.0
6954,Rocket League,07-6-2015,19.99,19.99,0.0
6955,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
6956,Warframe,03-25-2013,0.0,0.0,0.0
6957,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
6958,The Long Dark,09-22-2014,19.99,9.99,50.03
6959,NieR:Automata ,03-17-2017,59.99,59.99,0.0
6960,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
6961,Team Fortress 2,10-10-2007,0.0,0.0,0.0
6962,War Thunder,08-15-2013,0.0,0.0,0.0
6963,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
6964,Space Engineers,10-23-2013,24.99,24.99,0.0
6965,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
6966,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
6967,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
6968,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
6969,Dota 2,07-9-2013,0.0,0.0,0.0
6970,Earthfall,04-26-2017,29.99,29.99,0.0
6971,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
6972,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
6973,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
6974,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
6975,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
6976,Street Fighter V,02-15-2016,39.99,39.99,0.0
6977,Star Trek Online,01-31-2012,0.0,0.0,0.0
6978,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
6979,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
6980,Scanner Sombre,04-26-2017,11.99,9.59,20.02
6981,Path of Exile,10-23-2013,0.0,0.0,0.0
6982,Fallout Shelter,03-29-2017,0.0,0.0,0.0
6983,Factorio,02-25-2016,20.0,20.0,0.0
6984,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
6985,Stellaris,05-9-2016,39.99,39.99,0.0
6986,RimWorld,07-15-2016,29.99,29.99,0.0
6987,Portal Knights,02-25-2016,14.99,11.24,25.02
6988,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
6989,TERA,05-5-2015,0.0,0.0,0.0
6990,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
6991,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
6992,Stardew Valley,02-26-2016,14.99,14.99,0.0
6993,Bayonetta,04-11-2017,19.99,19.99,0.0
6994,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
6995,LEGO Batman,10-10-2008,19.99,4.99,75.04
6996,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
6997,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
6998,Silence,11-15-2016,29.99,14.99,50.02
6999,Dungeon Fighter Online,08-9-2016,0.0,0.0,0.0
7000,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
7001,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
7002,Outlast 2,04-24-2017,29.99,29.99,0.0
7003,SMITE,09-8-2015,0.0,0.0,0.0
7004,Rocket League,07-6-2015,19.99,19.99,0.0
7005,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
7006,Warframe,03-25-2013,0.0,0.0,0.0
7007,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
7008,The Long Dark,09-22-2014,19.99,9.99,50.03
7009,NieR:Automata ,03-17-2017,59.99,59.99,0.0
7010,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
